Name,accession,length,description,db_letters,db_entries,num_hits,hit1_name,hit1_length,hit1_accession,hit1_description,hit1_algorithm,hit1_raw_score,hit1_significance,hit1_bits,hit1_num_hsps,hit1_locus,hit2_name,hit2_length,hit2_accession,hit2_description,hit2_algorithm,hit2_raw_score,hit2_significance,hit2_bits,hit2_num_hsps,hit2_locus,hit3_name,hit3_length,hit3_accession,hit3_description,hit3_algorithm,hit3_raw_score,hit3_significance,hit3_bits,hit3_num_hsps,hit3_locus,hit4_name,hit4_length,hit4_accession,hit4_description,hit4_algorithm,hit4_raw_score,hit4_significance,hit4_bits,hit4_num_hsps,hit4_locus,hit5_name,hit5_length,hit5_accession,hit5_description,hit5_algorithm,hit5_raw_score,hit5_significance,hit5_bits,hit5_num_hsps,hit5_locus,hit6_name,hit6_length,hit6_accession,hit6_description,hit6_algorithm,hit6_raw_score,hit6_significance,hit6_bits,hit6_num_hsps,hit6_locus,hit7_name,hit7_length,hit7_accession,hit7_description,hit7_algorithm,hit7_raw_score,hit7_significance,hit7_bits,hit7_num_hsps,hit7_locus,hit8_name,hit8_length,hit8_accession,hit8_description,hit8_algorithm,hit8_raw_score,hit8_significance,hit8_bits,hit8_num_hsps,hit8_locus,hit9_name,hit9_length,hit9_accession,hit9_description,hit9_algorithm,hit9_raw_score,hit9_significance,hit9_bits,hit9_num_hsps,hit9_locus,hit10_name,hit10_length,hit10_accession,hit10_description,hit10_algorithm,hit10_raw_score,hit10_significance,hit10_bits,hit10_num_hsps,hit10_locus,hit11_name,hit11_length,hit11_accession,hit11_description,hit11_algorithm,hit11_raw_score,hit11_significance,hit11_bits,hit11_num_hsps,hit11_locus,hit12_name,hit12_length,hit12_accession,hit12_description,hit12_algorithm,hit12_raw_score,hit12_significance,hit12_bits,hit12_num_hsps,hit12_locus,hit13_name,hit13_length,hit13_accession,hit13_description,hit13_algorithm,hit13_raw_score,hit13_significance,hit13_bits,hit13_num_hsps,hit13_locus,hit14_name,hit14_length,hit14_accession,hit14_description,hit14_algorithm,hit14_raw_score,hit14_significance,hit14_bits,hit14_num_hsps,hit14_locus,hit15_name,hit15_length,hit15_accession,hit15_description,hit15_algorithm,hit15_raw_score,hit15_significance,hit15_bits,hit15_num_hsps,hit15_locus,hit16_name,hit16_length,hit16_accession,hit16_description,hit16_algorithm,hit16_raw_score,hit16_significance,hit16_bits,hit16_num_hsps,hit16_locus
011270_233,011270_233,160,,2147483647,10243453,20,emb|AM405127.2|,1487,AM405127,"Uncultured bacterium partial 16S rRNA gene, c",BLASTN,317,1e-83,317,1,,gb|FJ440028.1|,1459,FJ440028,"Uncultured Mollicutes bacterium clone ABXD_AC",BLASTN,317,1e-83,317,1,,gb|AY654959.1|,931,AY654959,"Unidentified bacterium clone CCCM59 16S ribos",BLASTN,317,1e-83,317,1,,emb|AJ811984.1|,1368,AJ811984,"Uncultured bacterium partial 16S rRNA gene, c",BLASTN,309,2e-81,309,1,,emb|FP074953.1|,1014,FP074953,"16S rDNA sequence amplified from human fecal ",BLASTN,293,1e-76,293,1,,gb|FJ367843.1|,1364,FJ367843,"Uncultured bacterium clone TS2_a04c03 16S rib",BLASTN,285,3e-74,285,1,,gb|AY916362.1|,1359,AY916362,"Uncultured bacterium clone D196 16S ribosomal",BLASTN,285,3e-74,285,1,,gb|EU202203.1|,482,EU202203,"Uncultured bacterium clone S07SD277 16S ribos",BLASTN,283,1e-73,283,1,,gb|AY975831.1|,1358,AY975831,"Uncultured bacterium clone Y356 16S ribosomal",BLASTN,266,3e-68,266,1,,gb|AY975656.1|,1358,AY975656,"Uncultured bacterium clone Y044 16S ribosomal",BLASTN,266,3e-68,266,1,,gb|DQ799925.1|,0,DQ799925,"Uncultured bacterium clone RL247_aaj21h11 16S",BLASTN,262,5e-67,,0,,gb|DQ800593.1|,0,DQ800593,"Uncultured bacterium clone RL183_aah30d11 16S",BLASTN,256,3e-65,,0,,gb|DQ325994.1|,0,DQ325994,"Uncultured bacterium clone B906 16S ribosomal",BLASTN,256,3e-65,,0,,gb|DQ810176.1|,0,DQ810176,"Uncultured bacterium clone RL184_aao68h07 16S",BLASTN,254,1e-64,,0,,gb|DQ810175.1|,0,DQ810175,"Uncultured bacterium clone RL184_aao68h06 16S",BLASTN,254,1e-64,,0,,gb|DQ810155.1|,0,DQ810155,"Uncultured bacterium clone RL184_aao68f09 16S",BLASTN,254,1e-64,,0,
031355_208,031355_208,136,,2147483647,10243453,20,gb|GQ175486.1|,1435,GQ175486,"Uncultured bacterium clone cc_200 16S ribosom",BLASTN,220,1e-54,220,1,,gb|GQ175469.1|,1435,GQ175469,"Uncultured bacterium clone cc_167 16S ribosom",BLASTN,220,1e-54,220,1,,gb|GQ175454.1|,1435,GQ175454,"Uncultured bacterium clone cc_136 16S ribosom",BLASTN,220,1e-54,220,1,,gb|GQ175444.1|,1449,GQ175444,"Uncultured bacterium clone cc_117 16S ribosom",BLASTN,220,1e-54,220,1,,gb|GQ175438.1|,1437,GQ175438,"Uncultured bacterium clone cc_108 16S ribosom",BLASTN,220,1e-54,220,1,,gb|GQ175420.1|,1435,GQ175420,"Uncultured bacterium clone cc_83 16S ribosoma",BLASTN,220,1e-54,220,1,,gb|GQ175416.1|,1435,GQ175416,"Uncultured bacterium clone cc_75 16S ribosoma",BLASTN,220,1e-54,220,1,,gb|GQ175399.1|,1431,GQ175399,"Uncultured bacterium clone cc_46 16S ribosoma",BLASTN,220,1e-54,220,1,,gb|GQ175395.1|,1437,GQ175395,"Uncultured bacterium clone cc_41 16S ribosoma",BLASTN,220,1e-54,220,1,,gb|GQ175392.1|,1435,GQ175392,"Uncultured bacterium clone cc_38 16S ribosoma",BLASTN,220,1e-54,220,1,,gb|GQ175391.1|,0,GQ175391,"Uncultured bacterium clone cc_37 16S ribosoma",BLASTN,220,1e-54,,0,,gb|GQ175383.1|,0,GQ175383,"Uncultured bacterium clone cc_26 16S ribosoma",BLASTN,220,1e-54,,0,,gb|GQ175373.1|,0,GQ175373,"Uncultured bacterium clone cc_12 16S ribosoma",BLASTN,220,1e-54,,0,,gb|GQ175372.1|,0,GQ175372,"Uncultured bacterium clone cc_11 16S ribosoma",BLASTN,220,1e-54,,0,,gb|GQ175367.1|,0,GQ175367,"Uncultured bacterium clone cc_3 16S ribosomal",BLASTN,220,1e-54,,0,,gb|DQ456426.2|,0,DQ456426,"Uncultured bacterium clone CFT214F3 16S ribos",BLASTN,220,1e-54,,0,
048825_226,048825_226,144,,2147483647,10243453,20,gb|FJ959620.1|,1396,FJ959620,"Uncultured bacterium clone D896_220 16S ribos",BLASTN,285,3e-74,285,1,,gb|FJ959576.1|,1395,FJ959576,"Uncultured bacterium clone D896_169 16S ribos",BLASTN,285,3e-74,285,1,,emb|FP076755.1|,1019,FP076755,"16S rDNA sequence amplified from human fecal ",BLASTN,285,3e-74,285,1,,emb|FP084771.1|,1017,FP084771,"16S rDNA sequence amplified from human fecal ",BLASTN,285,3e-74,285,1,,gb|GQ448978.1|,1270,GQ448978,"Uncultured bacterium clone calf783_2wks_grp3_",BLASTN,285,3e-74,285,1,,gb|GQ448963.1|,1285,GQ448963,"Uncultured bacterium clone calf783_2wks_grp1_",BLASTN,285,3e-74,285,1,,gb|GQ448328.1|,1395,GQ448328,"Uncultured bacterium clone calf783_2wks_grp2_",BLASTN,285,3e-74,285,1,,gb|GQ448319.1|,1394,GQ448319,"Uncultured bacterium clone calf783_2wks_grp2_",BLASTN,285,3e-74,285,1,,gb|GQ448282.1|,918,GQ448282,"Uncultured bacterium clone calf783_2wks_grp2_",BLASTN,285,3e-74,285,1,,gb|GQ448281.1|,1395,GQ448281,"Uncultured bacterium clone calf783_2wks_grp2_",BLASTN,285,3e-74,285,1,,gb|GQ285988.1|,0,GQ285988,"Uncultured bacterium clone OF2A07 16S ribosom",BLASTN,285,3e-74,,0,,gb|FJ596690.1|,0,FJ596690,"Uncultured Bacteroidales bacterium clone LGIL",BLASTN,285,3e-74,,0,,gb|GQ175505.1|,0,GQ175505,"Uncultured bacterium clone cc_233 16S ribosom",BLASTN,285,3e-74,,0,,gb|GQ175394.1|,0,GQ175394,"Uncultured bacterium clone cc_40 16S ribosoma",BLASTN,285,3e-74,,0,,gb|FJ651384.1|,0,FJ651384,"Uncultured Bacteroidetes bacterium clone OB_6",BLASTN,285,3e-74,,0,,gb|FJ651361.1|,0,FJ651361,"Uncultured Bacteroidetes bacterium clone OB_4",BLASTN,285,3e-74,,0,
019639_215,019639_215,135,,2147483647,10243453,20,gb|FJ983002.1|,1496,FJ983002,"Uncultured bacterium clone OPEN_ROOT_47 16S r",BLASTN,244,9e-62,244,1,,gb|EU843160.1|,1520,EU843160,"Uncultured bacterium clone 1103200821710 16S ",BLASTN,244,9e-62,244,1,,emb|AM420104.1|,1496,AM420104,"Uncultured Lachnospiraceae bacterium partial ",BLASTN,244,9e-62,244,1,,gb|EU234141.1|,1530,EU234141,"Uncultured bacterium clone A10 16S ribosomal ",BLASTN,244,9e-62,244,1,,gb|EU234138.1|,1530,EU234138,"Uncultured bacterium clone A13 16S ribosomal ",BLASTN,244,9e-62,244,1,,gb|EU234121.1|,1529,EU234121,"Uncultured bacterium clone A30 16S ribosomal ",BLASTN,244,9e-62,244,1,,gb|EF445268.1|,1490,EF445268,"Uncultured bacterium clone NED5E8 16S ribosom",BLASTN,244,9e-62,244,1,,gb|EF098200.1|,1392,EF098200,"Uncultured bacterium clone SWPT14_aaa02h11 16",BLASTN,244,9e-62,244,1,,gb|EF025253.1|,1453,EF025253,"Uncultured bacterium clone B5_F15 16S ribosom",BLASTN,244,9e-62,244,1,,gb|DQ456467.1|,1449,DQ456467,"Uncultured bacterium clone CFT214B3 16S ribos",BLASTN,244,9e-62,244,1,,gb|DQ455918.1|,0,DQ455918,"Uncultured bacterium clone CFT111B7 16S ribos",BLASTN,244,9e-62,,0,,emb|FP076908.1|,0,FP076908,"16S rDNA sequence amplified from human fecal ",BLASTN,242,4e-61,,0,,emb|FP076887.1|,0,FP076887,"16S rDNA sequence amplified from human fecal ",BLASTN,242,4e-61,,0,,gb|FJ033321.1|,0,FJ033321,"Uncultured bacterium clone U000000203 16S rib",BLASTN,238,6e-60,,0,,emb|FP076745.1|,0,FP076745,"16S rDNA sequence amplified from human fecal ",BLASTN,236,2e-59,,0,,gb|GQ299546.1|,0,GQ299546,"Uncultured bacterium clone 16saw66-2c09.w2k 1",BLASTN,236,2e-59,,0,
042237_182,042237_182,161,,2147483647,10243453,20,gb|GQ175443.1|,1464,GQ175443,"Uncultured bacterium clone cc_115 16S ribosom",BLASTN,270,2e-69,270,1,,gb|DQ793797.1|,1399,DQ793797,"Uncultured bacterium clone RL176_aah43d11 16S",BLASTN,270,2e-69,270,1,,gb|DQ793739.1|,1403,DQ793739,"Uncultured bacterium clone RL246_aai76e06 16S",BLASTN,270,2e-69,270,1,,gb|GQ175369.1|,1464,GQ175369,"Uncultured bacterium clone cc_5 16S ribosomal",BLASTN,268,8e-69,268,1,,gb|EU197712.1|,865,EU197712,"Uncultured bacterium clone YO00080F06 16S rib",BLASTN,266,3e-68,266,1,,gb|AF376375.1|,504,AF376375,"Uncultured bacterium ckncm142-F1M.1E12 16S ri",BLASTN,264,1e-67,264,1,,gb|AF429360.1|,687,AF429360,"Uncultured bacterium CCAJG71 16S ribosomal RN",BLASTN,256,3e-65,256,1,,gb|DQ353926.1|,1501,DQ353926,"Uncultured bacterium clone Z62 16S ribosomal ",BLASTN,214,1e-52,214,1,,gb|EU767500.1|,1358,EU767500,"Uncultured bacterium clone C2_475 16S small s",BLASTN,206,3e-50,206,1,,gb|EU775853.1|,1310,EU775853,"Uncultured bacterium clone horsem_aai93e12 16",BLASTN,206,3e-50,206,1,,gb|FJ370015.1|,0,FJ370015,"Uncultured bacterium clone TS55_a03d12 16S ri",BLASTN,198,6e-48,,0,,gb|FJ369820.1|,0,FJ369820,"Uncultured bacterium clone TS55_a01b11 16S ri",BLASTN,198,6e-48,,0,,gb|FJ364690.1|,0,FJ364690,"Uncultured bacterium clone TS19_a01h05 16S ri",BLASTN,198,6e-48,,0,,gb|EF071340.1|,0,EF071340,"Uncultured Firmicutes bacterium clone M0035_1",BLASTN,198,6e-48,,0,,gb|L34682.1|EUBRRDY,0,L34682,"Eubacterium dolichum 16S ribosomal RNA",BLASTN,198,6e-48,,0,EUBRRDY,ref|NR_029164.1|,0,NR_029164,"Clostridium innocuum strain B-3 16S ribosomal",BLASTN,190,1e-45,,0,
064825_179,064825_179,135,,2147483647,10243453,20,gb|FJ368875.1|,730,FJ368875,"Uncultured bacterium clone TS4_a01f02 16S rib",BLASTN,252,4e-64,252,1,,dbj|AB080875.1|,514,AB080875,"Uncultured human intestinal bacterium gene fo",BLASTN,246,2e-62,246,1,,gb|GQ896927.1|,1489,GQ896927,"Uncultured bacterium clone C2-204 16S ribosom",BLASTN,244,9e-62,244,1,,gb|GQ896909.1|,1492,GQ896909,"Uncultured bacterium clone C2-185 16S ribosom",BLASTN,244,9e-62,244,1,,gb|GQ297859.1|,632,GQ297859,"Uncultured bacterium clone 16saw63-2b04.w2k 1",BLASTN,244,9e-62,244,1,,gb|FJ978775.1|,1401,FJ978775,"Uncultured bacterium clone CL_F_484 16S ribos",BLASTN,244,9e-62,244,1,,dbj|AB491334.1|,135,AB491334,"Uncultured Firmicutes bacterium gene for 16S ",BLASTN,244,9e-62,244,1,,gb|FJ719248.1|,403,FJ719248,"Uncultured bacterium clone HB2-46 16S ribosom",BLASTN,244,9e-62,244,1,,gb|FJ558665.1|,174,FJ558665,"Uncultured bacterium clone DXH1-42 16S riboso",BLASTN,244,9e-62,244,1,,gb|FJ370743.1|,1358,FJ370743,"Uncultured bacterium clone TS57_a04g03 16S ri",BLASTN,244,9e-62,244,1,,gb|FJ370740.1|,0,FJ370740,"Uncultured bacterium clone TS57_a04f09 16S ri",BLASTN,244,9e-62,,0,,gb|FJ370722.1|,0,FJ370722,"Uncultured bacterium clone TS57_a04d12 16S ri",BLASTN,244,9e-62,,0,,gb|FJ370705.1|,0,FJ370705,"Uncultured bacterium clone TS57_a04c04 16S ri",BLASTN,244,9e-62,,0,,gb|FJ370696.1|,0,FJ370696,"Uncultured bacterium clone TS57_a04b06 16S ri",BLASTN,244,9e-62,,0,,gb|FJ370691.1|,0,FJ370691,"Uncultured bacterium clone TS57_a04a11 16S ri",BLASTN,244,9e-62,,0,,gb|FJ370676.1|,0,FJ370676,"Uncultured bacterium clone TS57_a03h06 16S ri",BLASTN,244,9e-62,,0,
010283_180,010283_180,157,,2147483647,10243453,20,gb|FJ959620.1|,1396,FJ959620,"Uncultured bacterium clone D896_220 16S ribos",BLASTN,281,5e-73,281,1,,gb|FJ959576.1|,1395,FJ959576,"Uncultured bacterium clone D896_169 16S ribos",BLASTN,281,5e-73,281,1,,emb|FP076755.1|,1019,FP076755,"16S rDNA sequence amplified from human fecal ",BLASTN,281,5e-73,281,1,,emb|FP084771.1|,1017,FP084771,"16S rDNA sequence amplified from human fecal ",BLASTN,281,5e-73,281,1,,gb|GQ448978.1|,1270,GQ448978,"Uncultured bacterium clone calf783_2wks_grp3_",BLASTN,281,5e-73,281,1,,gb|GQ448963.1|,1285,GQ448963,"Uncultured bacterium clone calf783_2wks_grp1_",BLASTN,281,5e-73,281,1,,gb|GQ448328.1|,1395,GQ448328,"Uncultured bacterium clone calf783_2wks_grp2_",BLASTN,281,5e-73,281,1,,gb|GQ448319.1|,1394,GQ448319,"Uncultured bacterium clone calf783_2wks_grp2_",BLASTN,281,5e-73,281,1,,gb|GQ448282.1|,918,GQ448282,"Uncultured bacterium clone calf783_2wks_grp2_",BLASTN,281,5e-73,281,1,,gb|GQ448281.1|,1395,GQ448281,"Uncultured bacterium clone calf783_2wks_grp2_",BLASTN,281,5e-73,281,1,,gb|GQ285988.1|,0,GQ285988,"Uncultured bacterium clone OF2A07 16S ribosom",BLASTN,281,5e-73,,0,,gb|FJ596690.1|,0,FJ596690,"Uncultured Bacteroidales bacterium clone LGIL",BLASTN,281,5e-73,,0,,gb|GQ175505.1|,0,GQ175505,"Uncultured bacterium clone cc_233 16S ribosom",BLASTN,281,5e-73,,0,,gb|GQ175394.1|,0,GQ175394,"Uncultured bacterium clone cc_40 16S ribosoma",BLASTN,281,5e-73,,0,,gb|FJ651384.1|,0,FJ651384,"Uncultured Bacteroidetes bacterium clone OB_6",BLASTN,281,5e-73,,0,,gb|FJ651361.1|,0,FJ651361,"Uncultured Bacteroidetes bacterium clone OB_4",BLASTN,281,5e-73,,0,
019826_249,019826_249,138,,2147483647,10243453,20,gb|GQ175453.1|,1446,GQ175453,"Uncultured bacterium clone cc_135 16S ribosom",BLASTN,210,1e-51,210,1,,gb|GQ175439.1|,1446,GQ175439,"Uncultured bacterium clone cc_111 16S ribosom",BLASTN,210,1e-51,210,1,,gb|EU845481.1|,1289,EU845481,"Uncultured bacterium clone 1103200828934 16S ",BLASTN,210,1e-51,210,1,,gb|EF445201.1|,1482,EF445201,"Uncultured bacterium clone NED2G1 16S ribosom",BLASTN,210,1e-51,210,1,,emb|FP084070.1|,1003,FP084070,"16S rDNA sequence amplified from human fecal ",BLASTN,202,3e-49,202,1,,emb|FP083665.1|,1003,FP083665,"16S rDNA sequence amplified from human fecal ",BLASTN,202,3e-49,202,1,,gb|FJ651479.1|,926,FJ651479,"Uncultured Firmicutes bacterium clone OB_283 ",BLASTN,202,3e-49,202,1,,gb|FJ651315.1|,869,FJ651315,"Uncultured Firmicutes bacterium clone OB_29 1",BLASTN,202,3e-49,202,1,,gb|FJ651122.1|,539,FJ651122,"Uncultured Firmicutes bacterium clone OB_291 ",BLASTN,202,3e-49,202,1,,emb|AM930369.1|,1508,AM930369,"Uncultured bacterium partial 16S rRNA gene, c",BLASTN,202,3e-49,202,1,,gb|FJ032378.1|,0,FJ032378,"Uncultured bacterium clone CK08 16S ribosomal",BLASTN,202,3e-49,,0,,gb|EU844787.1|,0,EU844787,"Uncultured bacterium clone 1101352057827 16S ",BLASTN,202,3e-49,,0,,gb|EU844343.1|,0,EU844343,"Uncultured bacterium clone 1103200828203 16S ",BLASTN,202,3e-49,,0,,gb|EU843031.1|,0,EU843031,"Uncultured bacterium clone 1103200821406 16S ",BLASTN,202,3e-49,,0,,gb|EU842469.1|,0,EU842469,"Uncultured bacterium clone 1103200823282 16S ",BLASTN,202,3e-49,,0,,gb|EU777559.1|,0,EU777559,"Uncultured bacterium clone orang2_aai66h11 16",BLASTN,202,3e-49,,0,
075914_215,075914_215,136,,2147483647,10243453,20,gb|GQ175486.1|,1435,GQ175486,"Uncultured bacterium clone cc_200 16S ribosom",BLASTN,246,2e-62,246,1,,gb|GQ175469.1|,1435,GQ175469,"Uncultured bacterium clone cc_167 16S ribosom",BLASTN,246,2e-62,246,1,,gb|GQ175454.1|,1435,GQ175454,"Uncultured bacterium clone cc_136 16S ribosom",BLASTN,246,2e-62,246,1,,gb|GQ175444.1|,1449,GQ175444,"Uncultured bacterium clone cc_117 16S ribosom",BLASTN,246,2e-62,246,1,,gb|GQ175438.1|,1437,GQ175438,"Uncultured bacterium clone cc_108 16S ribosom",BLASTN,246,2e-62,246,1,,gb|GQ175420.1|,1435,GQ175420,"Uncultured bacterium clone cc_83 16S ribosoma",BLASTN,246,2e-62,246,1,,gb|GQ175416.1|,1435,GQ175416,"Uncultured bacterium clone cc_75 16S ribosoma",BLASTN,246,2e-62,246,1,,gb|GQ175399.1|,1431,GQ175399,"Uncultured bacterium clone cc_46 16S ribosoma",BLASTN,246,2e-62,246,1,,gb|GQ175395.1|,1437,GQ175395,"Uncultured bacterium clone cc_41 16S ribosoma",BLASTN,246,2e-62,246,1,,gb|GQ175392.1|,1435,GQ175392,"Uncultured bacterium clone cc_38 16S ribosoma",BLASTN,246,2e-62,246,1,,gb|GQ175391.1|,0,GQ175391,"Uncultured bacterium clone cc_37 16S ribosoma",BLASTN,246,2e-62,,0,,gb|GQ175383.1|,0,GQ175383,"Uncultured bacterium clone cc_26 16S ribosoma",BLASTN,246,2e-62,,0,,gb|GQ175373.1|,0,GQ175373,"Uncultured bacterium clone cc_12 16S ribosoma",BLASTN,246,2e-62,,0,,gb|GQ175372.1|,0,GQ175372,"Uncultured bacterium clone cc_11 16S ribosoma",BLASTN,246,2e-62,,0,,gb|GQ175367.1|,0,GQ175367,"Uncultured bacterium clone cc_3 16S ribosomal",BLASTN,246,2e-62,,0,,gb|DQ456426.2|,0,DQ456426,"Uncultured bacterium clone CFT214F3 16S ribos",BLASTN,246,2e-62,,0,
073373_188,073373_188,134,,2147483647,10243453,20,gb|EU469973.1|,812,EU469973,"Uncultured bacterium clone TU1_aaa01c07 16S r",BLASTN,172,3e-40,172,1,,gb|EU777167.1|,1354,EU777167,"Uncultured bacterium clone OK1_g03_2 16S ribo",BLASTN,157,2e-35,157,1,,gb|DQ237941.1|,1519,DQ237941,"Uncultured rumen bacterium clone M4 16S ribos",BLASTN,157,2e-35,157,1,,dbj|AB107520.1|,520,AB107520,"Uncultured bacterium gene for 16S rRNA, parti",BLASTN,157,2e-35,157,1,,gb|GU118213.1|,1451,GU118213,"Uncultured bacterium clone Dstr_N03 16S ribos",BLASTN,147,2e-32,147,1,,dbj|AB513433.1|,1492,AB513433,"Uncultured Acidaminobacter sp. gene for 16S r",BLASTN,147,2e-32,147,1,,dbj|AB513432.1|,1492,AB513432,"Uncultured Acidaminobacter sp. gene for 16S r",BLASTN,147,2e-32,147,1,,dbj|AB513431.1|,1492,AB513431,"Uncultured Acidaminobacter sp. gene for 16S r",BLASTN,147,2e-32,147,1,,dbj|AB429163.1|,137,AB429163,"Uncultured bacterium gene for 16S ribosomal R",BLASTN,147,2e-32,147,1,,dbj|AB362900.1|,1528,AB362900,"Uncultured bacterium gene for 16S rRNA, parti",BLASTN,147,2e-32,147,1,,dbj|AB362899.1|,0,AB362899,"Uncultured bacterium gene for 16S rRNA, parti",BLASTN,147,2e-32,,0,,dbj|AB362898.1|,0,AB362898,"Uncultured bacterium gene for 16S rRNA, parti",BLASTN,147,2e-32,,0,,dbj|AB362896.1|,0,AB362896,"Uncultured bacterium gene for 16S rRNA, parti",BLASTN,147,2e-32,,0,,dbj|AB362893.1|,0,AB362893,"Uncultured bacterium gene for 16S rRNA, parti",BLASTN,147,2e-32,,0,,dbj|AB362892.1|,0,AB362892,"Uncultured bacterium gene for 16S rRNA, parti",BLASTN,147,2e-32,,0,,gb|EU844701.1|,0,EU844701,"Uncultured bacterium clone 1103200949943 16S ",BLASTN,147,2e-32,,0,
084307_216,084307_216,139,,2147483647,10243453,20,gb|GQ297313.1|,654,GQ297313,"Uncultured bacterium clone 16saw61-3e03.w2k 1",BLASTN,260,2e-66,260,1,,gb|GQ297056.1|,653,GQ297056,"Uncultured bacterium clone 16saw60-3c10.w2k 1",BLASTN,260,2e-66,260,1,,gb|EF025238.1|,1452,EF025238,"Uncultured bacterium clone B5_B31 16S ribosom",BLASTN,260,2e-66,260,1,,gb|EF025230.1|,1453,EF025230,"Uncultured bacterium clone B5_B21 16S ribosom",BLASTN,256,3e-65,256,1,,gb|FJ838328.1|,716,FJ838328,"Uncultured bacterium clone YO00191G07 16S rib",BLASTN,252,4e-64,252,1,,gb|EF708184.1|,662,EF708184,"Uncultured Lachnospiraceae bacterium clone MS",BLASTN,252,4e-64,252,1,,gb|AY992183.1|,1277,AY992183,"Uncultured bacterium clone C16_O21 16S riboso",BLASTN,252,4e-64,252,1,,gb|FJ881298.1|,1490,FJ881298,"Uncultured bacterium clone R-8297 16S ribosom",BLASTN,244,1e-61,244,1,,gb|FJ881032.1|,1489,FJ881032,"Uncultured bacterium clone R-9034 16S ribosom",BLASTN,244,1e-61,244,1,,gb|FJ880953.1|,1490,FJ880953,"Uncultured bacterium clone R-7627 16S ribosom",BLASTN,244,1e-61,244,1,,gb|FJ880912.1|,0,FJ880912,"Uncultured bacterium clone R-7585 16S ribosom",BLASTN,244,1e-61,,0,,gb|FJ880775.1|,0,FJ880775,"Uncultured bacterium clone R-6612 16S ribosom",BLASTN,244,1e-61,,0,,gb|FJ880586.1|,0,FJ880586,"Uncultured bacterium clone R-9634 16S ribosom",BLASTN,244,1e-61,,0,,gb|FJ880584.1|,0,FJ880584,"Uncultured bacterium clone R-9632 16S ribosom",BLASTN,244,1e-61,,0,,gb|FJ880076.1|,0,FJ880076,"Uncultured bacterium clone R-6512 16S ribosom",BLASTN,244,1e-61,,0,,gb|FJ879780.1|,0,FJ879780,"Uncultured bacterium clone R-9402 16S ribosom",BLASTN,244,1e-61,,0,
029967_199,029967_199,136,,2147483647,10243453,20,gb|DQ456407.1|,1451,DQ456407,"Uncultured bacterium clone CFT214H2 16S ribos",BLASTN,256,2e-65,256,1,,gb|DQ456357.1|,1475,DQ456357,"Uncultured bacterium clone CFT212D6 16S ribos",BLASTN,256,2e-65,256,1,,gb|DQ394679.1|,1519,DQ394679,"Uncultured rumen bacterium clone AF9 16S ribo",BLASTN,254,1e-64,254,1,,gb|DQ394678.1|,1520,DQ394678,"Uncultured rumen bacterium clone AF57 16S rib",BLASTN,254,1e-64,254,1,,gb|EU009766.1|,1451,EU009766,"Uncultured bacterium clone DTB_AD46 16S ribos",BLASTN,252,4e-64,252,1,,gb|DQ456342.1|,1453,DQ456342,"Uncultured bacterium clone CFT212B12 16S ribo",BLASTN,252,4e-64,252,1,,gb|DQ455882.1|,1463,DQ455882,"Uncultured bacterium clone CFT19G1 16S riboso",BLASTN,252,4e-64,252,1,,gb|AF371822.1|,1427,AF371822,"Uncultured bacterium clone p-1014-a5 16S ribo",BLASTN,252,4e-64,252,1,,gb|EU381616.1|,1374,EU381616,"Uncultured rumen bacterium clone L7A_H03 16S ",BLASTN,246,2e-62,246,1,,gb|EU381524.1|,1375,EU381524,"Uncultured rumen bacterium clone L7B_H03 16S ",BLASTN,246,2e-62,246,1,,dbj|AB269952.1|,0,AB269952,"Uncultured rumen bacterium gene for 16S rRNA,",BLASTN,246,2e-62,,0,,gb|DQ394682.1|,0,DQ394682,"Uncultured rumen bacterium clone AF10 16S rib",BLASTN,246,2e-62,,0,,gb|EU777276.1|,0,EU777276,"Uncultured bacterium clone OK1_a10_3 16S ribo",BLASTN,244,1e-61,,0,,gb|EU474715.1|,0,EU474715,"Uncultured bacterium clone TAK_aaa02g08 16S r",BLASTN,242,4e-61,,0,,gb|DQ394680.1|,0,DQ394680,"Uncultured rumen bacterium clone AF7 16S ribo",BLASTN,242,4e-61,,0,,gb|GQ466941.1|,0,GQ466941,"Uncultured bacterium clone R2J3C4_E7 16S ribo",BLASTN,238,6e-60,,0,
